date,komoditas,price
2025-02-01,minyak,20633.823529411766
2025-02-01,telur,30013.235294117647
2025-02-02,beras,15242.64705882353
2025-02-02,gula,18922.058823529413
2025-02-02,minyak,20633.823529411766
2025-02-02,telur,30013.235294117647
2025-02-03,beras,15225.0
2025-02-03,gula,18998.529411764706
2025-02-03,minyak,20632.352941176472
2025-02-03,telur,30025.0
2025-02-04,beras,15238.235294117647
2025-02-04,gula,19016.176470588234
2025-02-04,minyak,20636.764705882353
2025-02-04,telur,29982.352941176472
2025-02-05,beras,15244.117647058823
2025-02-05,gula,19029.41176470588
2025-02-05,minyak,20630.882352941175
2025-02-05,telur,29947.058823529413
2025-02-06,beras,15244.117647058823
2025-02-06,gula,19030.882352941175
2025-02-06,minyak,20611.764705882353
2025-02-06,telur,29954.41176470588
2025-02-07,beras,15180.30303030303
2025-02-07,gula,19025.757575757576
2025-02-07,minyak,20595.454545454544
2025-02-07,telur,29862.121212121212
2025-02-08,beras,15180.30303030303
2025-02-08,gula,19025.757575757576
2025-02-08,minyak,20595.454545454544
2025-02-08,telur,29862.121212121212
2025-02-09,beras,15180.30303030303
2025-02-09,gula,19025.757575757576
2025-02-09,minyak,20595.454545454544
2025-02-09,telur,29862.121212121212
2025-02-10,beras,15244.117647058823
2025-02-10,gula,19023.529411764706
2025-02-10,minyak,20639.70588235294
2025-02-10,telur,29913.235294117647
2025-02-11,beras,14946.153846153846
2025-02-11,gula,18911.53846153846
2025-02-11,minyak,20576.923076923078
2025-02-11,telur,29546.153846153848
2025-02-12,beras,15241.176470588236
2025-02-12,gula,19036.764705882353
2025-02-12,minyak,20670.58823529412
2025-02-12,telur,29905.882352941175
2025-02-13,beras,15215.151515151516
2025-02-13,gula,18968.18181818182
2025-02-13,minyak,20619.696969696968
2025-02-13,telur,29669.696969696968
2025-02-14,beras,15239.70588235294
2025-02-14,gula,19048.529411764706
2025-02-14,minyak,20698.529411764706
2025-02-14,telur,29817.647058823528
2025-02-15,beras,15239.70588235294
2025-02-15,gula,19048.529411764706
2025-02-15,minyak,20698.529411764706
2025-02-15,telur,29817.647058823528
2025-02-16,beras,15239.70588235294
2025-02-16,gula,19048.529411764706
2025-02-16,minyak,20698.529411764706
2025-02-16,telur,29817.647058823528
2025-02-17,beras,15251.470588235294
2025-02-17,gula,19055.882352941175
2025-02-17,minyak,20716.176470588234
2025-02-17,telur,29985.29411764706
2025-02-18,beras,15268.181818181818
2025-02-18,gula,19046.969696969696
2025-02-18,minyak,20762.121212121212
2025-02-18,telur,30018.18181818182
2025-02-19,beras,15254.411764705883
2025-02-19,gula,19089.70588235294
2025-02-19,minyak,20761.764705882353
2025-02-19,telur,30238.235294117647
2025-02-20,beras,15248.529411764706
2025-02-20,gula,19086.764705882353
2025-02-20,minyak,20738.235294117647
2025-02-20,telur,30220.58823529412
2025-02-21,beras,15167.741935483871
2025-02-21,gula,19080.645161290322
2025-02-21,minyak,20779.032258064515
2025-02-21,telur,30262.90322580645
2025-02-22,beras,15167.741935483871
2025-02-22,gula,19080.645161290322
2025-02-22,minyak,20779.032258064515
2025-02-22,telur,30262.90322580645
2025-02-23,beras,15167.741935483871
2025-02-23,gula,19080.645161290322
2025-02-23,minyak,20779.032258064515
2025-02-23,telur,30262.90322580645
2025-02-24,beras,15201.470588235294
2025-02-24,gula,19114.70588235294
2025-02-24,minyak,20730.882352941175
2025-02-24,telur,30397.058823529413
2025-02-25,beras,15219.117647058823
2025-02-25,gula,19104.41176470588
2025-02-25,minyak,20744.117647058825
2025-02-25,telur,30435.29411764706
2025-02-26,beras,15207.575757575758
2025-02-26,gula,19103.030303030304
2025-02-26,minyak,20709.090909090908
2025-02-26,telur,30390.909090909092
2025-02-27,beras,15252.941176470587
2025-02-27,gula,19145.58823529412
2025-02-27,minyak,20769.117647058825
2025-02-27,telur,30583.823529411766
2025-02-28,beras,15204.545454545454
2025-02-28,gula,19103.030303030304
2025-02-28,minyak,20765.151515151516
2025-02-28,telur,30477.272727272728
2025-03-01,beras,15204.545454545454
2025-03-01,gula,19103.030303030304
2025-03-01,minyak,20765.151515151516
2025-03-01,telur,30477.272727272728
2025-03-02,beras,15204.545454545454
2025-03-02,gula,19103.030303030304
2025-03-02,minyak,20765.151515151516
2025-03-02,telur,30477.272727272728
2025-03-03,beras,15264.70588235294
2025-03-03,gula,19163.235294117647
2025-03-03,minyak,20800.0
2025-03-03,telur,30701.470588235294
2025-03-04,beras,15263.235294117647
2025-03-04,gula,19166.176470588234
2025-03-04,minyak,20804.41176470588
2025-03-04,telur,30655.882352941175
2025-03-05,beras,15263.235294117647
2025-03-05,gula,19172.058823529413
2025-03-05,minyak,20830.882352941175
2025-03-05,telur,30647.058823529413
2025-03-06,beras,15272.058823529413
2025-03-06,gula,19170.58823529412
2025-03-06,minyak,20811.764705882353
2025-03-06,telur,30627.941176470587
2025-03-07,beras,15275.0
2025-03-07,gula,19173.529411764706
2025-03-07,minyak,20820.58823529412
2025-03-07,telur,30695.58823529412
2025-03-08,beras,15275.0
2025-03-08,gula,19173.529411764706
2025-03-08,minyak,20820.58823529412
2025-03-08,telur,30695.58823529412
2025-03-09,beras,15275.0
2025-03-09,gula,19173.529411764706
2025-03-09,minyak,20820.58823529412
2025-03-09,telur,30695.58823529412
2025-03-10,beras,15272.058823529413
2025-03-10,gula,19183.823529411766
2025-03-10,minyak,20814.70588235294
2025-03-10,telur,30636.764705882353
2025-03-11,beras,15225.757575757576
2025-03-11,gula,19209.090909090908
2025-03-11,minyak,20871.21212121212
2025-03-11,telur,30704.545454545456
2025-03-12,beras,15271.212121212122
2025-03-12,gula,19250.0
2025-03-12,minyak,20889.39393939394
2025-03-12,telur,30619.696969696968
2025-03-13,beras,15233.333333333334
2025-03-13,gula,19133.333333333332
2025-03-13,minyak,20790.909090909092
2025-03-13,telur,30389.39393939394
2025-03-14,beras,15178.125
2025-03-14,gula,19157.8125
2025-03-14,minyak,20815.625
2025-03-14,telur,30354.6875
2025-03-15,beras,15178.125
2025-03-15,gula,19157.8125
2025-03-15,minyak,20815.625
2025-03-15,telur,30354.6875
2025-03-16,beras,15178.125
2025-03-16,gula,19157.8125
2025-03-16,minyak,20815.625
2025-03-16,telur,30354.6875
2025-03-17,beras,15288.235294117647
2025-03-17,gula,19204.41176470588
2025-03-17,minyak,20864.70588235294
2025-03-17,telur,30398.529411764706
2025-03-18,beras,15270.588235294117
2025-03-18,gula,19205.882352941175
2025-03-18,minyak,20863.235294117647
2025-03-18,telur,30386.764705882353
2025-03-19,beras,15270.588235294117
2025-03-19,gula,19202.941176470587
2025-03-19,minyak,20876.470588235294
2025-03-19,telur,30292.647058823528
2025-03-20,beras,15316.176470588236
2025-03-20,gula,19264.70588235294
2025-03-20,minyak,20900.0
2025-03-20,telur,30266.176470588234
2025-03-21,beras,15308.823529411764
2025-03-21,gula,19282.352941176472
2025-03-21,minyak,20913.235294117647
2025-03-21,telur,30275.0
2025-03-22,beras,15308.823529411764
2025-03-22,gula,19282.352941176472
2025-03-22,minyak,20913.235294117647
2025-03-22,telur,30275.0
2025-03-23,beras,15308.823529411764
2025-03-23,gula,19282.352941176472
2025-03-23,minyak,20913.235294117647
2025-03-23,telur,30275.0
2025-03-24,beras,15316.176470588236
2025-03-24,gula,19288.235294117647
2025-03-24,minyak,20957.352941176472
2025-03-24,telur,30241.176470588234
2025-03-25,beras,15316.176470588236
2025-03-25,gula,19304.41176470588
2025-03-25,minyak,20963.235294117647
2025-03-25,telur,30277.941176470587
2025-03-26,beras,15319.117647058823
2025-03-26,gula,19304.41176470588
2025-03-26,minyak,20975.0
2025-03-26,telur,30376.470588235294
2025-03-27,beras,15278.787878787878
2025-03-27,gula,19254.545454545456
2025-03-27,minyak,20943.939393939392
2025-03-27,telur,30212.121212121212
2025-03-28,beras,15189.0625
2025-03-28,gula,19200.0
2025-03-28,minyak,20968.75
2025-03-28,telur,30217.1875
2025-03-29,beras,15189.0625
2025-03-29,gula,19200.0
2025-03-29,minyak,20968.75
2025-03-29,telur,30217.1875
2025-03-31,beras,15176.5625
2025-03-31,gula,19162.5
2025-03-31,minyak,21015.625
2025-03-31,telur,30185.9375
2025-04-01,beras,15320.588235294117
2025-04-01,gula,19304.41176470588
2025-04-01,minyak,20967.647058823528
2025-04-01,telur,30394.117647058825
2025-04-02,beras,15322.058823529413
2025-04-02,gula,19305.882352941175
2025-04-02,minyak,20975.0
2025-04-02,telur,30383.823529411766
2025-04-03,beras,15332.35294117647
2025-04-03,gula,19305.882352941175
2025-04-03,minyak,20976.470588235294
2025-04-03,telur,30367.647058823528
2025-04-04,beras,15323.529411764706
2025-04-04,gula,19305.882352941175
2025-04-04,minyak,20975.0
2025-04-04,telur,30379.41176470588
2025-04-05,beras,15323.529411764706
2025-04-05,gula,19305.882352941175
2025-04-05,minyak,20975.0
2025-04-05,telur,30379.41176470588
2025-04-06,beras,15323.529411764706
2025-04-06,gula,19305.882352941175
2025-04-06,minyak,20975.0
2025-04-06,telur,30379.41176470588
2025-04-07,beras,15326.470588235294
2025-04-07,gula,19305.882352941175
2025-04-07,minyak,20972.058823529413
2025-04-07,telur,30433.823529411766
2025-04-08,beras,15322.058823529413
2025-04-08,gula,19320.58823529412
2025-04-08,minyak,20992.647058823528
2025-04-08,telur,30120.58823529412
2025-04-09,beras,15322.058823529413
2025-04-09,gula,19319.117647058825
2025-04-09,minyak,20997.058823529413
2025-04-09,telur,30041.176470588234
2025-04-10,beras,15313.235294117647
2025-04-10,gula,19320.58823529412
2025-04-10,minyak,21004.41176470588
2025-04-10,telur,30026.470588235294
2025-04-11,beras,15317.64705882353
2025-04-11,gula,19323.529411764706
2025-04-11,minyak,21002.941176470587
2025-04-11,telur,29919.117647058825
2025-04-12,beras,15317.64705882353
2025-04-12,gula,19323.529411764706
2025-04-12,minyak,21002.941176470587
2025-04-12,telur,29919.117647058825
2025-04-13,beras,15317.64705882353
2025-04-13,gula,19323.529411764706
2025-04-13,minyak,21002.941176470587
2025-04-13,telur,29919.117647058825
2025-04-14,beras,15314.70588235294
2025-04-14,gula,19317.647058823528
2025-04-14,minyak,21008.823529411766
2025-04-14,telur,29791.176470588234
2025-04-15,beras,15308.823529411764
2025-04-15,gula,19308.823529411766
2025-04-15,minyak,21002.941176470587
2025-04-15,telur,29758.823529411766
2025-04-16,beras,15311.764705882353
2025-04-16,gula,19308.823529411766
2025-04-16,minyak,20997.058823529413
2025-04-16,telur,29758.823529411766
2025-04-17,beras,15307.35294117647
2025-04-17,gula,19307.352941176472
2025-04-17,minyak,20994.117647058825
2025-04-17,telur,29741.176470588234
2025-04-18,beras,15308.823529411764
2025-04-18,gula,19313.235294117647
2025-04-18,minyak,20983.823529411766
2025-04-18,telur,29725.0
2025-04-19,beras,15308.823529411764
2025-04-19,gula,19313.235294117647
2025-04-19,minyak,20983.823529411766
2025-04-19,telur,29725.0
2025-04-21,beras,15304.411764705883
2025-04-21,gula,19310.29411764706
2025-04-21,minyak,20995.58823529412
2025-04-21,telur,29700.0
2025-04-22,beras,15302.941176470587
2025-04-22,gula,19308.823529411766
2025-04-22,minyak,20989.70588235294
2025-04-22,telur,29692.647058823528
2025-04-23,beras,15301.470588235294
2025-04-23,gula,19300.0
2025-04-23,minyak,20989.70588235294
2025-04-23,telur,29694.117647058825
2025-04-24,beras,15305.882352941177
2025-04-24,gula,19295.58823529412
2025-04-24,minyak,20994.117647058825
2025-04-24,telur,29775.0
2025-04-25,beras,15304.411764705883
2025-04-25,gula,19297.058823529413
2025-04-25,minyak,21011.764705882353
2025-04-25,telur,29901.470588235294
2025-04-26,beras,15304.411764705883
2025-04-26,gula,19297.058823529413
2025-04-26,minyak,21011.764705882353
2025-04-26,telur,29901.470588235294
2025-04-27,beras,15304.411764705883
2025-04-27,gula,19297.058823529413
2025-04-27,minyak,21011.764705882353
2025-04-27,telur,29901.470588235294
2025-04-28,beras,15304.411764705883
2025-04-28,gula,19297.058823529413
2025-04-28,minyak,21025.0
2025-04-28,telur,30061.764705882353
2025-04-29,beras,15305.882352941177
2025-04-29,gula,19291.176470588234
2025-04-29,minyak,21039.70588235294
2025-04-29,telur,30086.764705882353
2025-04-30,beras,15300.0
2025-04-30,gula,19288.235294117647
2025-04-30,minyak,21036.764705882353
2025-04-30,telur,30076.470588235294
2025-05-01,beras,15305.882352941177
2025-05-01,gula,19291.176470588234
2025-05-01,minyak,21044.117647058825
2025-05-01,telur,30069.117647058825
2025-05-02,beras,15295.588235294117
2025-05-02,gula,19285.29411764706
2025-05-02,minyak,21035.29411764706
2025-05-02,telur,30100.0
2025-05-03,beras,15295.588235294117
2025-05-03,gula,19285.29411764706
2025-05-03,minyak,21035.29411764706
2025-05-03,telur,30100.0
2025-05-04,beras,15295.588235294117
2025-05-04,gula,19285.29411764706
2025-05-04,minyak,21035.29411764706
2025-05-04,telur,30100.0
2025-05-05,beras,15310.29411764706
2025-05-05,gula,19279.41176470588
2025-05-05,minyak,21030.882352941175
2025-05-05,telur,30054.41176470588
2025-05-06,beras,15314.70588235294
2025-05-06,gula,19280.882352941175
2025-05-06,minyak,21036.764705882353
2025-05-06,telur,30036.764705882353
2025-05-07,beras,15319.117647058823
2025-05-07,gula,19276.470588235294
2025-05-07,minyak,21038.235294117647
2025-05-07,telur,30029.41176470588
2025-05-08,beras,15317.64705882353
2025-05-08,gula,19275.0
2025-05-08,minyak,21038.235294117647
2025-05-08,telur,29973.529411764706
2025-05-09,beras,15317.64705882353
2025-05-09,gula,19273.529411764706
2025-05-09,minyak,21035.29411764706
2025-05-09,telur,29977.941176470587
2025-05-10,beras,15317.64705882353
2025-05-10,gula,19273.529411764706
2025-05-10,minyak,21035.29411764706
2025-05-10,telur,29977.941176470587
2025-05-11,beras,15317.64705882353
2025-05-11,gula,19273.529411764706
2025-05-11,minyak,21035.29411764706
2025-05-11,telur,29977.941176470587
2025-05-12,beras,15320.588235294117
2025-05-12,gula,19269.117647058825
2025-05-12,minyak,21044.117647058825
2025-05-12,telur,29977.941176470587
2025-05-13,beras,15319.117647058823
2025-05-13,gula,19269.117647058825
2025-05-13,minyak,21045.58823529412
2025-05-13,telur,29995.58823529412
2025-05-14,beras,15329.411764705883
2025-05-14,gula,19264.70588235294
2025-05-14,minyak,21022.058823529413
2025-05-14,telur,29942.647058823528
2025-05-15,beras,15333.823529411764
2025-05-15,gula,19260.29411764706
2025-05-15,minyak,21020.58823529412
2025-05-15,telur,29950.0
2025-05-16,beras,15345.588235294117
2025-05-16,gula,19258.823529411766
2025-05-16,minyak,21016.176470588234
2025-05-16,telur,29889.70588235294
2025-05-19,beras,15355.882352941177
2025-05-19,gula,19247.058823529413
2025-05-19,minyak,20998.529411764706
2025-05-19,telur,29839.70588235294
2025-05-20,beras,15369.117647058823
2025-05-20,gula,19250.0
2025-05-20,minyak,20992.647058823528
2025-05-20,telur,29835.29411764706
2025-05-21,beras,15376.470588235294
2025-05-21,gula,19241.176470588234
2025-05-21,minyak,20983.823529411766
2025-05-21,telur,29847.058823529413
2025-05-22,beras,15386.764705882353
2025-05-22,gula,19242.647058823528
2025-05-22,minyak,20994.117647058825
2025-05-22,telur,29839.70588235294
2025-05-23,beras,15392.64705882353
2025-05-23,gula,19238.235294117647
2025-05-23,minyak,20982.352941176472
2025-05-23,telur,29863.235294117647
2025-05-24,beras,15392.64705882353
2025-05-24,gula,19238.235294117647
2025-05-24,minyak,20982.352941176472
2025-05-24,telur,29863.235294117647
2025-05-26,beras,15408.823529411764
2025-05-26,gula,19238.235294117647
2025-05-26,minyak,21000.0
2025-05-26,telur,29775.0
2025-05-27,beras,15414.70588235294
2025-05-27,gula,19232.352941176472
2025-05-27,minyak,20985.29411764706
2025-05-27,telur,29727.941176470587
2025-05-28,beras,15417.64705882353
2025-05-28,gula,19232.352941176472
2025-05-28,minyak,20985.29411764706
2025-05-28,telur,29717.647058823528
2025-05-29,beras,15419.117647058823
2025-05-29,gula,19232.352941176472
2025-05-29,minyak,20991.176470588234
2025-05-29,telur,29729.41176470588
2025-05-30,beras,15413.235294117647
2025-05-30,gula,19258.823529411766
2025-05-30,minyak,20988.235294117647
2025-05-30,telur,29713.235294117647
2025-05-31,beras,15413.235294117647
2025-05-31,gula,19258.823529411766
2025-05-31,minyak,20988.235294117647
2025-05-31,telur,29713.235294117647
2025-06-01,beras,15413.235294117647
2025-06-01,gula,19258.823529411766
2025-06-01,minyak,20988.235294117647
2025-06-01,telur,29713.235294117647
2025-06-02,beras,15441.176470588236
2025-06-02,gula,19220.58823529412
2025-06-02,minyak,20975.0
2025-06-02,telur,29748.529411764706
2025-06-03,beras,15450.0
2025-06-03,gula,19216.176470588234
2025-06-03,minyak,20973.529411764706
2025-06-03,telur,29788.235294117647
2025-06-04,beras,15460.29411764706
2025-06-04,gula,19213.235294117647
2025-06-04,minyak,20969.117647058825
2025-06-04,telur,29814.70588235294
2025-06-05,beras,15458.823529411764
2025-06-05,gula,19204.41176470588
2025-06-05,minyak,20966.176470588234
2025-06-05,telur,29866.176470588234
2025-06-06,beras,15460.29411764706
2025-06-06,gula,19205.882352941175
2025-06-06,minyak,20972.058823529413
2025-06-06,telur,29880.882352941175
2025-06-07,beras,15460.29411764706
2025-06-07,gula,19205.882352941175
2025-06-07,minyak,20972.058823529413
2025-06-07,telur,29880.882352941175
2025-06-08,beras,15460.29411764706
2025-06-08,gula,19205.882352941175
2025-06-08,minyak,20972.058823529413
2025-06-08,telur,29880.882352941175
2025-06-09,beras,15460.29411764706
2025-06-09,gula,19201.470588235294
2025-06-09,minyak,20972.058823529413
2025-06-09,telur,29872.058823529413
2025-06-10,beras,15486.764705882353
2025-06-10,gula,19201.470588235294
2025-06-10,minyak,20961.764705882353
2025-06-10,telur,29941.176470588234
2025-06-11,beras,15497.058823529413
2025-06-11,gula,19195.58823529412
2025-06-11,minyak,20955.882352941175
2025-06-11,telur,29911.764705882353
2025-06-12,beras,15507.35294117647
2025-06-12,gula,19186.764705882353
2025-06-12,minyak,20955.882352941175
2025-06-12,telur,29904.41176470588
2025-06-13,beras,15510.29411764706
2025-06-13,gula,19188.235294117647
2025-06-13,minyak,20947.058823529413
2025-06-13,telur,29898.529411764706
2025-06-14,beras,15510.29411764706
2025-06-14,gula,19188.235294117647
2025-06-14,minyak,20947.058823529413
2025-06-14,telur,29898.529411764706
2025-06-15,beras,15510.29411764706
2025-06-15,gula,19188.235294117647
2025-06-15,minyak,20947.058823529413
2025-06-15,telur,29898.529411764706
2025-06-16,beras,15535.29411764706
2025-06-16,gula,19176.470588235294
2025-06-16,minyak,20938.235294117647
2025-06-16,telur,29844.117647058825
2025-06-17,beras,15550.0
2025-06-17,gula,19163.235294117647
2025-06-17,minyak,20942.647058823528
2025-06-17,telur,29877.941176470587
2025-06-18,beras,15552.941176470587
2025-06-18,gula,19164.70588235294
2025-06-18,minyak,20941.176470588234
2025-06-18,telur,29863.235294117647
2025-06-19,beras,15557.35294117647
2025-06-19,gula,19154.41176470588
2025-06-19,minyak,20936.764705882353
2025-06-19,telur,29851.470588235294
2025-06-20,beras,15576.470588235294
2025-06-20,gula,19157.352941176472
2025-06-20,minyak,20936.764705882353
2025-06-20,telur,29875.0
2025-06-21,beras,15576.470588235294
2025-06-21,gula,19157.352941176472
2025-06-21,minyak,20936.764705882353
2025-06-21,telur,29875.0
2025-06-22,beras,15576.470588235294
2025-06-22,gula,19157.352941176472
2025-06-22,minyak,20936.764705882353
2025-06-22,telur,29875.0
2025-06-23,beras,15592.64705882353
2025-06-23,gula,19154.41176470588
2025-06-23,minyak,20936.764705882353
2025-06-23,telur,29920.58823529412
2025-06-24,beras,15598.529411764706
2025-06-24,gula,19138.235294117647
2025-06-24,minyak,20932.352941176472
2025-06-24,telur,29935.29411764706
2025-06-25,beras,15616.176470588236
2025-06-25,gula,19130.882352941175
2025-06-25,minyak,20930.882352941175
2025-06-25,telur,29942.647058823528
2025-06-26,beras,15630.882352941177
2025-06-26,gula,19127.941176470587
2025-06-26,minyak,20932.352941176472
2025-06-26,telur,29951.470588235294
2025-06-27,beras,15632.35294117647
2025-06-27,gula,19125.0
2025-06-27,minyak,20936.764705882353
2025-06-27,telur,29948.529411764706
2025-06-28,beras,15632.35294117647
2025-06-28,gula,19125.0
2025-06-28,minyak,20936.764705882353
2025-06-28,telur,29948.529411764706
2025-06-29,beras,15632.35294117647
2025-06-29,gula,19125.0
2025-06-29,minyak,20936.764705882353
2025-06-29,telur,29948.529411764706
2025-06-30,beras,15672.058823529413
2025-06-30,gula,19108.823529411766
2025-06-30,minyak,20920.58823529412
2025-06-30,telur,29947.058823529413
2025-07-01,beras,15675.0
2025-07-01,gula,19104.41176470588
2025-07-01,minyak,20895.58823529412
2025-07-01,telur,29944.117647058825
2025-07-02,beras,15685.29411764706
2025-07-02,gula,19101.470588235294
2025-07-02,minyak,20898.529411764706
2025-07-02,telur,29947.058823529413
2025-07-03,beras,15704.411764705883
2025-07-03,gula,19107.352941176472
2025-07-03,minyak,20883.823529411766
2025-07-03,telur,29966.176470588234
2025-07-04,beras,15705.882352941177
2025-07-04,gula,19104.41176470588
2025-07-04,minyak,20902.941176470587
2025-07-04,telur,29992.647058823528
2025-07-05,beras,15705.882352941177
2025-07-05,gula,19104.41176470588
2025-07-05,minyak,20902.941176470587
2025-07-05,telur,29992.647058823528
2025-07-06,beras,15705.882352941177
2025-07-06,gula,19104.41176470588
2025-07-06,minyak,20902.941176470587
2025-07-06,telur,29992.647058823528
2025-07-07,beras,15736.764705882353
2025-07-07,gula,19091.176470588234
2025-07-07,minyak,20913.235294117647
2025-07-07,telur,30108.823529411766
2025-07-08,beras,15750.0
2025-07-08,gula,19085.29411764706
2025-07-08,minyak,20901.470588235294
2025-07-08,telur,30127.941176470587
2025-07-09,beras,15766.176470588236
2025-07-09,gula,19082.352941176472
2025-07-09,minyak,20905.882352941175
2025-07-09,telur,30130.882352941175
2025-07-10,beras,15779.411764705883
2025-07-10,gula,19079.41176470588
2025-07-10,minyak,20907.352941176472
2025-07-10,telur,30122.058823529413
2025-07-11,beras,15785.29411764706
2025-07-11,gula,19075.0
2025-07-11,minyak,20905.882352941175
2025-07-11,telur,30133.823529411766
2025-07-12,beras,15785.29411764706
2025-07-12,gula,19075.0
2025-07-12,minyak,20905.882352941175
2025-07-12,telur,30133.823529411766
2025-07-13,beras,15785.29411764706
2025-07-13,gula,19075.0
2025-07-13,minyak,20905.882352941175
2025-07-13,telur,30133.823529411766
2025-07-14,beras,15805.882352941177
2025-07-14,gula,19077.941176470587
2025-07-14,minyak,20926.470588235294
2025-07-14,telur,30198.529411764706
2025-07-15,beras,15814.70588235294
2025-07-15,gula,19048.529411764706
2025-07-15,minyak,20944.117647058825
2025-07-15,telur,30295.58823529412
2025-07-16,beras,15829.411764705883
2025-07-16,gula,19036.764705882353
2025-07-16,minyak,20951.470588235294
2025-07-16,telur,30304.41176470588
2025-07-17,beras,15836.764705882353
2025-07-17,gula,19042.647058823528
2025-07-17,minyak,20955.882352941175
2025-07-17,telur,30332.352941176472
2025-07-18,beras,15822.058823529413
2025-07-18,gula,19042.647058823528
2025-07-18,minyak,20966.176470588234
2025-07-18,telur,30311.764705882353
2025-07-19,beras,15822.058823529413
2025-07-19,gula,19042.647058823528
2025-07-19,minyak,20966.176470588234
2025-07-19,telur,30311.764705882353
2025-07-20,beras,15822.058823529413
2025-07-20,gula,19042.647058823528
2025-07-20,minyak,20966.176470588234
2025-07-20,telur,30311.764705882353
2025-07-21,beras,15886.764705882353
2025-07-21,gula,19011.764705882353
2025-07-21,minyak,20976.470588235294
2025-07-21,telur,30398.529411764706
2025-07-22,beras,15904.411764705883
2025-07-22,gula,19007.352941176472
2025-07-22,minyak,20979.41176470588
2025-07-22,telur,30417.647058823528
2025-07-23,beras,15922.058823529413
2025-07-23,gula,19000.0
2025-07-23,minyak,20986.764705882353
2025-07-23,telur,30461.764705882353
2025-07-24,beras,15920.588235294117
2025-07-24,gula,18997.058823529413
2025-07-24,minyak,20985.29411764706
2025-07-24,telur,30458.823529411766
2025-07-25,beras,15920.588235294117
2025-07-25,gula,18979.41176470588
2025-07-25,minyak,20986.764705882353
2025-07-25,telur,30463.235294117647
2025-07-26,beras,15920.588235294117
2025-07-26,gula,18979.41176470588
2025-07-26,minyak,20986.764705882353
2025-07-26,telur,30463.235294117647
2025-07-27,beras,15920.588235294117
2025-07-27,gula,18979.41176470588
2025-07-27,minyak,20986.764705882353
2025-07-27,telur,30463.235294117647
2025-07-28,beras,15930.882352941177
2025-07-28,gula,18985.29411764706
2025-07-28,minyak,20994.117647058825
2025-07-28,telur,30436.764705882353
2025-07-29,beras,15933.823529411764
2025-07-29,gula,18980.882352941175
2025-07-29,minyak,21004.41176470588
2025-07-29,telur,30411.764705882353
2025-07-30,beras,15929.411764705883
2025-07-30,gula,18983.823529411766
2025-07-30,minyak,21011.764705882353
2025-07-30,telur,30400.0
2025-07-31,beras,15932.35294117647
2025-07-31,gula,18982.352941176472
2025-07-31,minyak,21013.235294117647
2025-07-31,telur,30380.882352941175
2025-08-01,beras,15938.235294117647
2025-08-01,gula,18975.0
2025-08-01,minyak,21007.352941176472
2025-08-01,telur,30379.41176470588
2025-08-02,beras,15938.235294117647
2025-08-02,gula,18975.0
2025-08-02,minyak,21007.352941176472
2025-08-02,telur,30379.41176470588
2025-08-03,beras,15938.235294117647
2025-08-03,gula,18975.0
2025-08-03,minyak,21007.352941176472
2025-08-03,telur,30379.41176470588
2025-08-04,beras,15930.882352941177
2025-08-04,gula,18964.70588235294
2025-08-04,minyak,21004.41176470588
2025-08-04,telur,30414.70588235294
2025-08-05,beras,15930.882352941177
2025-08-05,gula,18963.235294117647
2025-08-05,minyak,21013.235294117647
2025-08-05,telur,30397.058823529413
2025-08-06,beras,15935.29411764706
2025-08-06,gula,18961.764705882353
2025-08-06,minyak,21008.823529411766
2025-08-06,telur,30382.352941176472
2025-08-07,beras,15942.64705882353
2025-08-07,gula,18963.235294117647
2025-08-07,minyak,20997.058823529413
2025-08-07,telur,30392.647058823528
2025-08-08,beras,15948.529411764706
2025-08-08,gula,18966.176470588234
2025-08-08,minyak,21000.0
2025-08-08,telur,30388.235294117647
2025-08-09,beras,15948.529411764706
2025-08-09,gula,18966.176470588234
2025-08-09,minyak,21000.0
2025-08-09,telur,30388.235294117647
2025-08-10,beras,15948.529411764706
2025-08-10,gula,18966.176470588234
2025-08-10,minyak,21000.0
2025-08-10,telur,30388.235294117647
2025-08-11,beras,15948.529411764706
2025-08-11,gula,18958.823529411766
2025-08-11,minyak,21002.941176470587
2025-08-11,telur,30358.823529411766
2025-08-12,beras,15957.35294117647
2025-08-12,gula,18950.0
2025-08-12,minyak,20995.58823529412
2025-08-12,telur,30369.117647058825
2025-08-13,beras,15955.882352941177
2025-08-13,gula,18950.0
2025-08-13,minyak,21000.0
2025-08-13,telur,30357.352941176472
2025-08-14,beras,15948.529411764706
2025-08-14,gula,18948.529411764706
2025-08-14,minyak,21001.470588235294
2025-08-14,telur,30336.764705882353
2025-08-15,beras,15950.0
2025-08-15,gula,18945.58823529412
2025-08-15,minyak,21005.882352941175
2025-08-15,telur,30329.41176470588
2025-08-16,beras,15950.0
2025-08-16,gula,18945.58823529412
2025-08-16,minyak,21005.882352941175
2025-08-16,telur,30329.41176470588
2025-08-17,beras,15950.0
2025-08-17,gula,18945.58823529412
2025-08-17,minyak,21005.882352941175
2025-08-17,telur,30329.41176470588
2025-08-18,beras,15950.0
2025-08-18,gula,18944.117647058825
2025-08-18,minyak,21008.823529411766
2025-08-18,telur,30302.941176470587
2025-08-19,beras,15942.64705882353
2025-08-19,gula,18947.058823529413
2025-08-19,minyak,21019.117647058825
2025-08-19,telur,30252.941176470587
2025-08-20,beras,15950.0
